event_id,user_id,event_timestamp,event_date,event_hour,day_of_week,category,action_type,reactions_received,session_id
E1036921,U104341,2026-01-24 19:43:27,2026-01-24,19,Saturday,Fashion & Beauty,pick,5,S4341_54
E1015299,U101788,2026-01-24 19:44:22,2026-01-24,19,Saturday,Gaming,comment,7,S1788_54
E1012153,U101437,2026-01-24 19:45:43,2026-01-24,19,Saturday,Gaming,react,0,S1437_54
E1016280,U101902,2026-01-24 19:46:55,2026-01-24,19,Saturday,Sports,browse,0,S1902_54
E1011174,U101318,2026-01-24 19:47:56,2026-01-24,19,Saturday,Memes & Humour,browse,0,S1318_54
E1034559,U104028,2026-01-24 19:47:58,2026-01-24,19,Saturday,Gaming,comment,2,S4028_54
E1028352,U103293,2026-01-24 19:48:46,2026-01-24,19,Saturday,Music,share,0,S3293_54
E1020674,U102401,2026-01-24 19:50:28,2026-01-24,19,Saturday,Memes & Humour,react,0,S2401_54
E1000487,U100060,2026-01-24 19:52:04,2026-01-24,19,Saturday,Sports,browse,0,S60_54
E1000891,U100094,2026-01-24 19:52:58,2026-01-24,19,Saturday,Food & Drink,react,0,S94_54
E1008721,U101015,2026-01-24 19:55:20,2026-01-24,19,Saturday,Gaming,browse,0,S1015_54
E1037399,U104391,2026-01-24 19:55:21,2026-01-24,19,Saturday,Food & Drink,pick,12,S4391_54
E1000714,U100085,2026-01-24 19:55:55,2026-01-24,19,Saturday,Memes & Humour,pick,15,S85_54
E1030971,U103578,2026-01-24 19:56:10,2026-01-24,19,Saturday,Gaming,pick,8,S3578_54
E1024173,U102786,2026-01-24 19:56:38,2026-01-24,19,Saturday,Sports,share,0,S2786_54
E1021817,U102491,2026-01-24 19:57:21,2026-01-24,19,Saturday,Sports,comment,8,S2491_54
E1003837,U100456,2026-01-24 19:58:19,2026-01-24,19,Saturday,Music,browse,0,S456_54
E1004146,U100484,2026-01-24 19:58:35,2026-01-24,19,Saturday,Food & Drink,pick,1,S484_54
E1028641,U103319,2026-01-24 19:59:01,2026-01-24,19,Saturday,Sports,browse,0,S3319_54
E1033313,U103880,2026-01-24 20:00:55,2026-01-24,20,Saturday,Sports,pick,3,S3880_54
E1007857,U100935,2026-01-24 20:01:05,2026-01-24,20,Saturday,Memes & Humour,react,0,S935_54
E1036112,U104242,2026-01-24 20:02:24,2026-01-24,20,Saturday,Movies & TV,pick,10,S4242_54
E1006626,U100788,2026-01-24 20:03:50,2026-01-24,20,Saturday,Lifestyle,browse,0,S788_54
E1007458,U100884,2026-01-24 20:04:02,2026-01-24,20,Saturday,Food & Drink,react,0,S884_54
E1002824,U100318,2026-01-24 20:04:56,2026-01-24,20,Saturday,Music,pick,10,S318_54
E1004151,U100484,2026-01-24 20:07:07,2026-01-24,20,Saturday,Gaming,pick,5,S484_54
E1037483,U104404,2026-01-24 20:07:23,2026-01-24,20,Saturday,Sports,react,0,S4404_54
E1010667,U101233,2026-01-24 20:07:35,2026-01-24,20,Saturday,Travel,react,0,S1233_54
E1011412,U101339,2026-01-24 20:08:13,2026-01-24,20,Saturday,Food & Drink,pick,3,S1339_54
E1012147,U101437,2026-01-24 20:08:28,2026-01-24,20,Saturday,Sports,browse,0,S1437_54
E1013455,U101588,2026-01-24 20:09:24,2026-01-24,20,Saturday,Movies & TV,share,0,S1588_54
E1028643,U103319,2026-01-24 20:12:59,2026-01-24,20,Saturday,Music,browse,0,S3319_54
E1027240,U103132,2026-01-24 20:13:15,2026-01-24,20,Saturday,Sports,pick,6,S3132_54
E1028354,U103293,2026-01-24 20:13:50,2026-01-24,20,Saturday,Sports,pick,12,S3293_54
E1003853,U100456,2026-01-24 20:13:53,2026-01-24,20,Saturday,Lifestyle,browse,0,S456_54
E1028262,U103285,2026-01-24 20:17:52,2026-01-24,20,Saturday,Current Affairs,pick,8,S3285_54
E1020608,U102396,2026-01-24 20:18:05,2026-01-24,20,Saturday,Sports,browse,0,S2396_54
E1029712,U103428,2026-01-24 20:18:12,2026-01-24,20,Saturday,Tech & Gadgets,browse,0,S3428_54
E1005228,U100628,2026-01-24 20:18:22,2026-01-24,20,Saturday,Books,pick,8,S628_54
E1016865,U101979,2026-01-24 20:19:04,2026-01-24,20,Saturday,Travel,react,0,S1979_54
E1008024,U100957,2026-01-24 20:19:08,2026-01-24,20,Saturday,Memes & Humour,share,0,S957_54
E1001186,U100135,2026-01-24 20:19:09,2026-01-24,20,Saturday,Current Affairs,browse,0,S135_54
E1029811,U103441,2026-01-24 20:20:37,2026-01-24,20,Saturday,Music,react,0,S3441_54
E1008071,U100964,2026-01-24 20:20:40,2026-01-24,20,Saturday,Sports,pick,8,S964_54
E1021793,U102491,2026-01-24 20:22:20,2026-01-24,20,Saturday,Movies & TV,react,0,S2491_54
E1033528,U103905,2026-01-24 20:22:36,2026-01-24,20,Saturday,Memes & Humour,browse,0,S3905_54
E1026542,U103058,2026-01-24 20:23:07,2026-01-24,20,Saturday,Memes & Humour,pick,10,S3058_54
E1038411,U104537,2026-01-24 20:23:26,2026-01-24,20,Saturday,Memes & Humour,browse,0,S4537_54
E1020235,U102356,2026-01-24 20:23:56,2026-01-24,20,Saturday,Current Affairs,pick,6,S2356_54
E1004156,U100484,2026-01-24 20:23:58,2026-01-24,20,Saturday,Memes & Humour,pick,5,S484_54
E1012604,U101496,2026-01-24 20:23:58,2026-01-24,20,Saturday,Gaming,share,0,S1496_54
E1034549,U104028,2026-01-24 20:24:22,2026-01-24,20,Saturday,Memes & Humour,react,0,S4028_54
E1033011,U103841,2026-01-24 20:24:32,2026-01-24,20,Saturday,Tech & Gadgets,browse,0,S3841_54
E1038969,U104615,2026-01-24 20:24:39,2026-01-24,20,Saturday,Movies & TV,react,0,S4615_54
E1036938,U104341,2026-01-24 20:24:45,2026-01-24,20,Saturday,Movies & TV,share,0,S4341_54
E1037822,U104451,2026-01-24 20:24:54,2026-01-24,20,Saturday,Food & Drink,browse,0,S4451_54
E1008082,U100964,2026-01-24 20:24:59,2026-01-24,20,Saturday,Memes & Humour,react,0,S964_54
E1017876,U102089,2026-01-24 20:25:42,2026-01-24,20,Saturday,Tech & Gadgets,comment,5,S2089_54
E1019245,U102238,2026-01-24 20:25:49,2026-01-24,20,Saturday,Music,comment,6,S2238_54
E1027273,U103135,2026-01-24 20:26:04,2026-01-24,20,Saturday,Tech & Gadgets,react,0,S3135_54
E1003729,U100444,2026-01-24 20:26:06,2026-01-24,20,Saturday,Memes & Humour,react,0,S444_54
E1022211,U102528,2026-01-24 20:26:37,2026-01-24,20,Saturday,Fashion & Beauty,pick,8,S2528_54
E1004995,U100584,2026-01-24 20:26:41,2026-01-24,20,Saturday,Gaming,browse,0,S584_54
E1032665,U103813,2026-01-24 20:27:00,2026-01-24,20,Saturday,Music,pick,12,S3813_54
E1030928,U103568,2026-01-24 20:27:22,2026-01-24,20,Saturday,Food & Drink,browse,0,S3568_54
E1010461,U101223,2026-01-24 20:29:32,2026-01-24,20,Saturday,Sports,react,0,S1223_54
E1024383,U102816,2026-01-24 20:31:07,2026-01-24,20,Saturday,Music,comment,3,S2816_54
E1007088,U100844,2026-01-24 20:31:50,2026-01-24,20,Saturday,Fashion & Beauty,pick,7,S844_54
E1015304,U101788,2026-01-24 20:32:10,2026-01-24,20,Saturday,Music,pick,8,S1788_54
E1040733,U104797,2026-01-24 20:34:55,2026-01-24,20,Saturday,Books,browse,0,S4797_54
E1022197,U102528,2026-01-24 20:38:19,2026-01-24,20,Saturday,Music,comment,6,S2528_54
E1041185,U104847,2026-01-24 20:38:25,2026-01-24,20,Saturday,Gaming,browse,0,S4847_54
E1005256,U100628,2026-01-24 20:38:28,2026-01-24,20,Saturday,Movies & TV,comment,13,S628_54
E1015659,U101813,2026-01-24 20:39:07,2026-01-24,20,Saturday,Music,browse,0,S1813_54
E1029783,U103441,2026-01-24 20:39:22,2026-01-24,20,Saturday,Gaming,browse,0,S3441_54
E1027271,U103135,2026-01-24 20:41:18,2026-01-24,20,Saturday,Movies & TV,browse,0,S3135_54
E1037409,U104391,2026-01-24 20:41:33,2026-01-24,20,Saturday,Movies & TV,pick,7,S4391_54
E1012879,U101520,2026-01-24 20:42:25,2026-01-24,20,Saturday,Movies & TV,browse,0,S1520_54
E1023973,U102773,2026-01-24 20:42:32,2026-01-24,20,Saturday,Food & Drink,browse,0,S2773_54
E1030367,U103502,2026-01-24 20:42:49,2026-01-24,20,Saturday,Gaming,pick,6,S3502_54
E1039438,U104653,2026-01-24 20:42:50,2026-01-24,20,Saturday,Memes & Humour,react,0,S4653_54
E1023971,U102773,2026-01-24 20:43:16,2026-01-24,20,Saturday,Movies & TV,browse,0,S2773_54
E1036675,U104317,2026-01-24 20:43:26,2026-01-24,20,Saturday,Tech & Gadgets,pick,8,S4317_54
E1016375,U101919,2026-01-24 20:44:36,2026-01-24,20,Saturday,Movies & TV,react,0,S1919_54
E1038091,U104497,2026-01-24 20:45:49,2026-01-24,20,Saturday,Sports,browse,0,S4497_54
E1035554,U104170,2026-01-24 20:46:06,2026-01-24,20,Saturday,Fashion & Beauty,pick,6,S4170_54
E1027151,U103121,2026-01-24 20:46:06,2026-01-24,20,Saturday,Music,pick,8,S3121_54
E1015250,U101775,2026-01-24 20:47:12,2026-01-24,20,Saturday,Music,react,0,S1775_54
E1009206,U101085,2026-01-24 20:48:11,2026-01-24,20,Saturday,Sports,browse,0,S1085_54
E1028597,U103312,2026-01-24 20:48:55,2026-01-24,20,Saturday,Sports,pick,3,S3312_54
E1011275,U101331,2026-01-24 20:49:30,2026-01-24,20,Saturday,Music,share,0,S1331_54
E1004149,U100484,2026-01-24 20:51:09,2026-01-24,20,Saturday,Sports,pick,7,S484_54
E1012973,U101523,2026-01-24 20:52:41,2026-01-24,20,Saturday,Fashion & Beauty,pick,8,S1523_54
E1028272,U103285,2026-01-24 20:53:21,2026-01-24,20,Saturday,Gaming,browse,0,S3285_54
E1027598,U103186,2026-01-24 20:54:11,2026-01-24,20,Saturday,Food & Drink,comment,7,S3186_54
E1029225,U103390,2026-01-24 20:54:13,2026-01-24,20,Saturday,Music,browse,0,S3390_54
E1032666,U103813,2026-01-24 20:54:57,2026-01-24,20,Saturday,Sports,react,0,S3813_54
E1014624,U101725,2026-01-24 20:58:14,2026-01-24,20,Saturday,Movies & TV,pick,3,S1725_54
E1036925,U104341,2026-01-24 20:58:45,2026-01-24,20,Saturday,Sports,share,0,S4341_54
E1008311,U100973,2026-01-24 20:58:47,2026-01-24,20,Saturday,Memes & Humour,pick,6,S973_54
E1009322,U101097,2026-01-24 21:01:41,2026-01-24,21,Saturday,Music,react,0,S1097_54
E1007861,U100935,2026-01-24 21:01:52,2026-01-24,21,Saturday,Tech & Gadgets,share,0,S935_54
E1041029,U104824,2026-01-24 21:02:52,2026-01-24,21,Saturday,Movies & TV,browse,0,S4824_54
E1033535,U103905,2026-01-24 21:03:07,2026-01-24,21,Saturday,Memes & Humour,react,0,S3905_54
E1022438,U102553,2026-01-24 21:04:07,2026-01-24,21,Saturday,Music,pick,3,S2553_54
E1022732,U102589,2026-01-24 21:04:42,2026-01-24,21,Saturday,Tech & Gadgets,pick,3,S2589_54
E1029364,U103400,2026-01-24 21:04:48,2026-01-24,21,Saturday,Gaming,pick,3,S3400_54
E1023254,U102666,2026-01-24 21:05:08,2026-01-24,21,Saturday,Current Affairs,browse,0,S2666_54
E1033470,U103896,2026-01-24 21:05:11,2026-01-24,21,Saturday,Food & Drink,browse,0,S3896_54
E1024088,U102779,2026-01-24 21:06:52,2026-01-24,21,Saturday,Music,browse,0,S2779_54
E1032816,U103826,2026-01-24 21:08:42,2026-01-24,21,Saturday,Movies & TV,browse,0,S3826_54
E1024082,U102779,2026-01-24 21:09:22,2026-01-24,21,Saturday,Sports,browse,0,S2779_54
E1006998,U100837,2026-01-24 21:10:31,2026-01-24,21,Saturday,Movies & TV,browse,0,S837_54
E1003162,U100382,2026-01-24 21:11:01,2026-01-24,21,Saturday,Sports,pick,6,S382_54
E1029711,U103428,2026-01-24 21:12:55,2026-01-24,21,Saturday,Memes & Humour,browse,0,S3428_54
E1039940,U104699,2026-01-24 21:13:12,2026-01-24,21,Saturday,Food & Drink,react,0,S4699_54
E1002315,U100261,2026-01-24 21:14:39,2026-01-24,21,Saturday,Music,pick,10,S261_54
E1025218,U102932,2026-01-24 21:14:49,2026-01-24,21,Saturday,Food & Drink,pick,5,S2932_54
E1041156,U104845,2026-01-24 21:15:32,2026-01-24,21,Saturday,Sports,pick,10,S4845_54
E1038993,U104615,2026-01-24 21:15:44,2026-01-24,21,Saturday,Tech & Gadgets,pick,5,S4615_54
E1020283,U102358,2026-01-24 21:15:44,2026-01-24,21,Saturday,Food & Drink,pick,3,S2358_54
E1003836,U100456,2026-01-24 21:17:01,2026-01-24,21,Saturday,Tech & Gadgets,comment,1,S456_54
E1032412,U103785,2026-01-24 21:17:24,2026-01-24,21,Saturday,Food & Drink,browse,0,S3785_54
E1009289,U101097,2026-01-24 21:18:06,2026-01-24,21,Saturday,Current Affairs,comment,5,S1097_54
E1000868,U100094,2026-01-24 21:18:29,2026-01-24,21,Saturday,Music,browse,0,S94_54
E1029790,U103441,2026-01-24 21:19:30,2026-01-24,21,Saturday,Memes & Humour,pick,8,S3441_54
E1008922,U101039,2026-01-24 21:20:03,2026-01-24,21,Saturday,Sports,browse,0,S1039_54
E1019553,U102274,2026-01-24 21:20:19,2026-01-24,21,Saturday,Sports,react,0,S2274_54
E1005566,U100667,2026-01-24 21:21:06,2026-01-24,21,Saturday,Sports,browse,0,S667_54
E1028645,U103319,2026-01-24 21:22:13,2026-01-24,21,Saturday,Sports,browse,0,S3319_54
E1021093,U102425,2026-01-24 21:24:57,2026-01-24,21,Saturday,Sports,pick,15,S2425_54
E1036917,U104341,2026-01-24 21:26:13,2026-01-24,21,Saturday,Sports,react,0,S4341_54
E1010451,U101223,2026-01-24 21:26:39,2026-01-24,21,Saturday,Gaming,comment,6,S1223_54
E1011270,U101331,2026-01-24 21:26:52,2026-01-24,21,Saturday,Food & Drink,browse,0,S1331_54
E1035557,U104170,2026-01-24 21:27:08,2026-01-24,21,Saturday,Music,browse,0,S4170_54
E1020275,U102358,2026-01-24 21:28:10,2026-01-24,21,Saturday,Sports,browse,0,S2358_54
E1032015,U103729,2026-01-24 21:28:47,2026-01-24,21,Saturday,Memes & Humour,browse,0,S3729_54
E1012152,U101437,2026-01-24 21:30:10,2026-01-24,21,Saturday,Food & Drink,share,0,S1437_54
E1011403,U101339,2026-01-24 21:32:09,2026-01-24,21,Saturday,Sports,pick,7,S1339_54
E1017877,U102089,2026-01-24 21:33:23,2026-01-24,21,Saturday,Memes & Humour,comment,3,S2089_54
E1029216,U103385,2026-01-24 21:33:38,2026-01-24,21,Saturday,Memes & Humour,pick,6,S3385_54
E1027157,U103121,2026-01-24 21:34:23,2026-01-24,21,Saturday,Music,browse,0,S3121_54
E1029360,U103400,2026-01-24 21:34:46,2026-01-24,21,Saturday,Sports,pick,1,S3400_54
E1024077,U102779,2026-01-24 21:34:51,2026-01-24,21,Saturday,Gaming,react,0,S2779_54
E1028269,U103285,2026-01-24 21:35:23,2026-01-24,21,Saturday,Movies & TV,browse,0,S3285_54
E1041138,U104845,2026-01-24 21:35:24,2026-01-24,21,Saturday,Fashion & Beauty,pick,2,S4845_54
E1011415,U101339,2026-01-24 21:37:09,2026-01-24,21,Saturday,Memes & Humour,pick,10,S1339_54
E1020647,U102401,2026-01-24 21:38:22,2026-01-24,21,Saturday,Tech & Gadgets,pick,5,S2401_54
E1015656,U101813,2026-01-24 21:38:33,2026-01-24,21,Saturday,Sports,browse,0,S1813_54
E1002403,U100272,2026-01-24 21:38:53,2026-01-24,21,Saturday,Sports,browse,0,S272_54
E1012966,U101523,2026-01-24 21:39:19,2026-01-24,21,Saturday,Memes & Humour,share,0,S1523_54
E1015660,U101813,2026-01-24 21:39:32,2026-01-24,21,Saturday,Travel,browse,0,S1813_54
E1030986,U103578,2026-01-24 21:39:53,2026-01-24,21,Saturday,Movies & TV,react,0,S3578_54
E1002325,U100261,2026-01-24 21:39:55,2026-01-24,21,Saturday,Sports,browse,0,S261_54
E1032027,U103729,2026-01-24 21:40:20,2026-01-24,21,Saturday,Travel,browse,0,S3729_54
E1024079,U102779,2026-01-24 21:41:09,2026-01-24,21,Saturday,Gaming,react,0,S2779_54
E1038095,U104497,2026-01-24 21:41:56,2026-01-24,21,Saturday,Travel,browse,0,S4497_54
E1008933,U101039,2026-01-24 21:42:51,2026-01-24,21,Saturday,Sports,browse,0,S1039_54
E1010232,U101202,2026-01-24 21:43:47,2026-01-24,21,Saturday,Sports,react,0,S1202_54
E1029796,U103441,2026-01-24 21:44:35,2026-01-24,21,Saturday,Memes & Humour,react,0,S3441_54
E1001681,U100190,2026-01-24 21:44:58,2026-01-24,21,Saturday,Books,share,0,S190_54
E1012901,U101520,2026-01-24 21:45:58,2026-01-24,21,Saturday,Memes & Humour,browse,0,S1520_54
E1000191,U100023,2026-01-24 21:47:25,2026-01-24,21,Saturday,Fashion & Beauty,share,0,S23_54
E1006083,U100720,2026-01-24 21:47:39,2026-01-24,21,Saturday,Music,react,0,S720_54
E1005384,U100637,2026-01-24 21:49:09,2026-01-24,21,Saturday,Food & Drink,browse,0,S637_54
E1011408,U101339,2026-01-24 21:49:53,2026-01-24,21,Saturday,Sports,browse,0,S1339_54
E1003841,U100456,2026-01-24 21:50:24,2026-01-24,21,Saturday,Sports,pick,3,S456_54
E1006056,U100720,2026-01-24 21:52:21,2026-01-24,21,Saturday,Food & Drink,browse,0,S720_54
E1032884,U103831,2026-01-24 21:52:22,2026-01-24,21,Saturday,Sports,browse,0,S3831_54
E1020861,U102412,2026-01-24 21:55:20,2026-01-24,21,Saturday,Memes & Humour,browse,0,S2412_54
E1019550,U102274,2026-01-24 21:55:27,2026-01-24,21,Saturday,Memes & Humour,react,0,S2274_54
E1022497,U102560,2026-01-24 21:55:54,2026-01-24,21,Saturday,Current Affairs,comment,3,S2560_54
E1028332,U103293,2026-01-24 21:56:15,2026-01-24,21,Saturday,Gaming,browse,0,S3293_54
E1029367,U103400,2026-01-24 21:56:30,2026-01-24,21,Saturday,Food & Drink,pick,7,S3400_54
E1012154,U101437,2026-01-24 21:57:34,2026-01-24,21,Saturday,Sports,share,0,S1437_54
E1038087,U104497,2026-01-24 21:59:11,2026-01-24,21,Saturday,Gaming,browse,0,S4497_54
E1040743,U104797,2026-01-24 21:59:31,2026-01-24,21,Saturday,Music,browse,0,S4797_54
E1022602,U102573,2026-01-24 22:00:37,2026-01-24,22,Saturday,Movies & TV,comment,7,S2573_54
E1037403,U104391,2026-01-24 22:02:39,2026-01-24,22,Saturday,Sports,browse,0,S4391_54
E1020064,U102339,2026-01-24 22:03:35,2026-01-24,22,Saturday,Gaming,pick,5,S2339_54
E1017883,U102089,2026-01-24 22:04:41,2026-01-24,22,Saturday,Movies & TV,browse,0,S2089_54
E1027138,U103121,2026-01-24 22:06:40,2026-01-24,22,Saturday,Movies & TV,pick,5,S3121_54
E1036140,U104248,2026-01-24 22:07:53,2026-01-24,22,Saturday,Tech & Gadgets,browse,0,S4248_54
E1016282,U101902,2026-01-24 22:10:20,2026-01-24,22,Saturday,Music,browse,0,S1902_54
E1002296,U100261,2026-01-24 22:12:54,2026-01-24,22,Saturday,Food & Drink,comment,10,S261_54
E1001174,U100135,2026-01-24 22:13:20,2026-01-24,22,Saturday,Food & Drink,comment,2,S135_54
E1033466,U103896,2026-01-24 22:15:25,2026-01-24,22,Saturday,Movies & TV,browse,0,S3896_54
E1012157,U101437,2026-01-24 22:15:27,2026-01-24,22,Saturday,Food & Drink,pick,5,S1437_54
E1020068,U102339,2026-01-24 22:16:05,2026-01-24,22,Saturday,Current Affairs,browse,0,S2339_54
E1024890,U102898,2026-01-24 22:16:34,2026-01-24,22,Saturday,Sports,pick,12,S2898_54
E1041103,U104836,2026-01-24 22:17:54,2026-01-24,22,Saturday,Fashion & Beauty,pick,1,S4836_54
E1020624,U102396,2026-01-24 22:18:12,2026-01-24,22,Saturday,Movies & TV,react,0,S2396_54
E1002842,U100318,2026-01-24 22:18:57,2026-01-24,22,Saturday,Food & Drink,browse,0,S318_54
E1008070,U100964,2026-01-24 22:19:17,2026-01-24,22,Saturday,Music,pick,8,S964_54
E1039930,U104698,2026-01-24 22:19:25,2026-01-24,22,Saturday,Sports,pick,7,S4698_54
E1001672,U100190,2026-01-24 22:21:07,2026-01-24,22,Saturday,Travel,pick,5,S190_54
E1013739,U101623,2026-01-24 22:21:18,2026-01-24,22,Saturday,Current Affairs,pick,7,S1623_54
E1039913,U104698,2026-01-24 22:22:29,2026-01-24,22,Saturday,Sports,pick,8,S4698_54
E1015063,U101764,2026-01-24 22:23:55,2026-01-24,22,Saturday,Sports,comment,5,S1764_54
E1029787,U103441,2026-01-24 22:24:53,2026-01-24,22,Saturday,Music,pick,11,S3441_54
E1027239,U103132,2026-01-24 22:25:30,2026-01-24,22,Saturday,Memes & Humour,pick,5,S3132_54
E1015536,U101799,2026-01-24 22:25:31,2026-01-24,22,Saturday,Travel,pick,12,S1799_54
E1000488,U100060,2026-01-24 22:26:35,2026-01-24,22,Saturday,Memes & Humour,browse,0,S60_54
E1037482,U104404,2026-01-24 22:28:38,2026-01-24,22,Saturday,Movies & TV,comment,6,S4404_54
E1033029,U103841,2026-01-24 22:28:41,2026-01-24,22,Saturday,Gaming,share,0,S3841_54
E1001490,U100172,2026-01-24 22:29:38,2026-01-24,22,Saturday,Memes & Humour,browse,0,S172_54
E1032023,U103729,2026-01-24 22:30:52,2026-01-24,22,Saturday,Sports,react,0,S3729_54
E1039491,U104657,2026-01-24 22:31:01,2026-01-24,22,Saturday,Music,pick,6,S4657_54
E1026907,U103089,2026-01-24 22:31:08,2026-01-24,22,Saturday,Food & Drink,browse,0,S3089_54
E1019650,U102285,2026-01-24 22:32:00,2026-01-24,22,Saturday,Sports,comment,5,S2285_54
E1007977,U100946,2026-01-24 22:33:11,2026-01-24,22,Saturday,Sports,react,0,S946_54
E1010223,U101202,2026-01-24 22:33:41,2026-01-24,22,Saturday,Movies & TV,browse,0,S1202_54
E1020228,U102356,2026-01-24 22:35:25,2026-01-24,22,Saturday,Books,browse,0,S2356_54
E1033533,U103905,2026-01-24 22:37:33,2026-01-24,22,Saturday,Memes & Humour,browse,0,S3905_54
E1019552,U102274,2026-01-24 22:40:19,2026-01-24,22,Saturday,Sports,browse,0,S2274_54
E1033859,U103942,2026-01-24 22:41:07,2026-01-24,22,Saturday,Memes & Humour,react,0,S3942_54
E1005533,U100667,2026-01-24 22:41:43,2026-01-24,22,Saturday,Food & Drink,share,0,S667_54
E1009320,U101097,2026-01-24 22:42:32,2026-01-24,22,Saturday,Music,pick,3,S1097_54
E1010362,U101213,2026-01-24 22:46:21,2026-01-24,22,Saturday,Memes & Humour,pick,11,S1213_54
E1026866,U103086,2026-01-24 22:46:23,2026-01-24,22,Saturday,Movies & TV,browse,0,S3086_54
E1029817,U103441,2026-01-24 22:47:45,2026-01-24,22,Saturday,Movies & TV,react,0,S3441_54
E1027957,U103241,2026-01-24 22:49:24,2026-01-24,22,Saturday,Fashion & Beauty,react,0,S3241_54
E1027231,U103132,2026-01-24 22:49:42,2026-01-24,22,Saturday,Food & Drink,pick,3,S3132_54
E1015999,U101861,2026-01-24 22:50:08,2026-01-24,22,Saturday,Movies & TV,react,0,S1861_54
E1008081,U100964,2026-01-24 22:53:18,2026-01-24,22,Saturday,Books,browse,0,S964_54
E1001713,U100197,2026-01-24 22:54:18,2026-01-24,22,Saturday,Gaming,comment,6,S197_54
E1033529,U103905,2026-01-24 22:54:48,2026-01-24,22,Saturday,Tech & Gadgets,browse,0,S3905_54
E1035519,U104168,2026-01-24 22:54:53,2026-01-24,22,Saturday,Gaming,pick,11,S4168_54
E1002297,U100261,2026-01-24 22:55:04,2026-01-24,22,Saturday,Current Affairs,pick,0,S261_54
E1006053,U100720,2026-01-24 22:55:10,2026-01-24,22,Saturday,Sports,browse,0,S720_54
E1020044,U102339,2026-01-24 22:55:37,2026-01-24,22,Saturday,Gaming,react,0,S2339_54
E1025592,U102967,2026-01-24 22:55:57,2026-01-24,22,Saturday,Tech & Gadgets,browse,0,S2967_54
E1020263,U102358,2026-01-24 22:56:15,2026-01-24,22,Saturday,Movies & TV,pick,7,S2358_54
E1011625,U101373,2026-01-24 22:56:48,2026-01-24,22,Saturday,Fashion & Beauty,browse,0,S1373_54
E1009297,U101097,2026-01-24 22:57:13,2026-01-24,22,Saturday,Tech & Gadgets,browse,0,S1097_54
E1029227,U103390,2026-01-24 22:58:10,2026-01-24,22,Saturday,Gaming,browse,0,S3390_54
E1028569,U103312,2026-01-24 22:59:40,2026-01-24,22,Saturday,Movies & TV,pick,3,S3312_54
E1000036,U100008,2026-01-24 23:04:38,2026-01-24,23,Saturday,Music,pick,5,S8_54
E1015225,U101775,2026-01-24 23:06:35,2026-01-24,23,Saturday,Movies & TV,pick,2,S1775_54
E1038180,U104501,2026-01-24 23:10:49,2026-01-24,23,Saturday,Music,react,0,S4501_54
E1015296,U101788,2026-01-24 23:12:43,2026-01-24,23,Saturday,Movies & TV,comment,9,S1788_54
E1027253,U103135,2026-01-24 23:14:21,2026-01-24,23,Saturday,Gaming,comment,5,S3135_54
E1032408,U103785,2026-01-24 23:17:05,2026-01-24,23,Saturday,Tech & Gadgets,browse,0,S3785_54
E1002811,U100318,2026-01-24 23:17:18,2026-01-24,23,Saturday,Movies & TV,comment,6,S318_54
E1026872,U103086,2026-01-24 23:17:57,2026-01-24,23,Saturday,Music,pick,4,S3086_54
E1020269,U102358,2026-01-24 23:18:16,2026-01-24,23,Saturday,Music,react,0,S2358_54
E1027155,U103121,2026-01-24 23:19:20,2026-01-24,23,Saturday,Tech & Gadgets,browse,0,S3121_54
E1014622,U101725,2026-01-24 23:21:24,2026-01-24,23,Saturday,Memes & Humour,pick,4,S1725_54
E1019237,U102238,2026-01-24 23:22:53,2026-01-24,23,Saturday,Current Affairs,react,0,S2238_54
E1039941,U104699,2026-01-24 23:23:57,2026-01-24,23,Saturday,Food & Drink,comment,5,S4699_54
E1001062,U100128,2026-01-24 23:24:06,2026-01-24,23,Saturday,Food & Drink,browse,0,S128_54
E1018036,U102112,2026-01-24 23:27:25,2026-01-24,23,Saturday,Gaming,browse,0,S2112_54
E1005879,U100702,2026-01-24 23:28:42,2026-01-24,23,Saturday,Sports,pick,6,S702_54
E1002308,U100261,2026-01-24 23:31:00,2026-01-24,23,Saturday,Memes & Humour,pick,6,S261_54
E1010861,U101263,2026-01-24 23:31:16,2026-01-24,23,Saturday,Memes & Humour,browse,0,S1263_54
E1019690,U102285,2026-01-24 23:37:37,2026-01-24,23,Saturday,Memes & Humour,pick,6,S2285_54
E1012024,U101429,2026-01-24 23:37:38,2026-01-24,23,Saturday,Memes & Humour,pick,5,S1429_54
E1028351,U103293,2026-01-24 23:39:09,2026-01-24,23,Saturday,Sports,pick,8,S3293_54
E1001743,U100197,2026-01-24 23:48:48,2026-01-24,23,Saturday,Tech & Gadgets,react,0,S197_54
E1033027,U103841,2026-01-24 23:49:51,2026-01-24,23,Saturday,Food & Drink,comment,7,S3841_54
E1030359,U103502,2026-01-24 23:50:03,2026-01-24,23,Saturday,Sports,react,0,S3502_54
E1013588,U101604,2026-01-24 23:58:25,2026-01-24,23,Saturday,Books,react,0,S1604_54
E1017042,U102004,2026-01-24 23:58:48,2026-01-24,23,Saturday,Sports,react,0,S2004_54
E1031601,U103638,2026-01-25 00:03:34,2026-01-25,0,Sunday,Memes & Humour,browse,0,S3638_55
E1003344,U100402,2026-01-25 00:04:34,2026-01-25,0,Sunday,Sports,browse,0,S402_55
