user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity
U104466,2025-09-25,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.335
U104467,2025-11-06,influencer,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.285
U104468,2025-10-07,influencer,Android,Metro,18-24,True,2025-10-10,True,2025-10-13,False,Voter,0.536
U104469,2025-10-17,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.486
U104470,2025-09-08,organic,Android,Tier 1,18-24,True,2025-09-14,False,,False,Browser,0.307
U104471,2025-11-17,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.251
U104472,2025-10-02,organic,Android,Metro,35-44,True,2025-10-14,True,2025-10-14,True,Voter,0.586
U104473,2025-09-23,influencer,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.541
U104474,2025-10-12,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.358
U104475,2025-11-20,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.107
U104476,2025-10-04,app_store,iOS,Tier 1,18-24,True,2025-10-11,False,,False,Browser,0.672
U104477,2025-10-29,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.176
U104478,2025-09-07,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.044
U104479,2025-09-06,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.393
U104480,2025-10-28,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.358
U104481,2025-09-23,organic,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.24
U104482,2025-10-03,social_ads,Android,Tier 3,25-34,True,2025-10-04,True,2025-10-10,False,Voter,0.535
U104483,2025-11-14,influencer,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.217
U104484,2025-09-26,app_store,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.322
U104485,2025-10-23,organic,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.56
U104486,2025-09-23,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.322
U104487,2025-10-07,influencer,iOS,Tier 2,25-34,True,2025-10-15,True,2025-10-18,False,Voter,0.384
U104488,2025-09-07,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.618
U104489,2025-10-31,organic,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.587
U104490,2025-10-31,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.079
U104491,2025-10-31,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.174
U104492,2025-09-07,influencer,Android,Tier 3,18-24,True,2025-09-18,True,2025-09-22,True,Voter,0.113
U104493,2025-10-25,organic,iOS,Tier 1,25-34,True,2025-11-07,False,,True,Browser,0.352
U104494,2025-10-24,app_store,Android,Metro,18-24,True,2025-10-30,True,2025-11-03,False,Voter,0.344
U104495,2025-09-14,referral,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.28
U104496,2025-10-17,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.74
U104497,2025-10-24,referral,Android,Metro,18-24,True,2025-10-28,True,2025-11-02,True,Voter,0.313
U104498,2025-09-02,referral,Android,Tier 2,25-34,True,2025-09-07,False,,True,Browser,0.638
U104499,2025-09-28,social_ads,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.242
U104500,2025-10-06,social_ads,Android,Metro,45+,True,2025-10-14,True,2025-10-17,True,Voter,0.55
U104501,2025-09-15,social_ads,Web,Tier 3,45+,True,2025-09-29,True,2025-10-02,True,Voter,0.429
U104502,2025-09-06,social_ads,Android,Tier 2,25-34,True,2025-09-10,False,,True,Browser,0.24
U104503,2025-10-17,referral,Android,Metro,25-34,True,2025-10-24,False,,False,Browser,0.426
U104504,2025-09-08,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.284
U104505,2025-10-04,influencer,Android,Tier 1,25-34,True,2025-10-16,True,2025-10-18,True,Voter,0.191
U104506,2025-11-18,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.398
U104507,2025-09-06,app_store,Android,Tier 2,25-34,True,2025-09-10,False,,False,Browser,0.466
U104508,2025-10-22,organic,iOS,Metro,45+,True,2025-10-24,True,2025-10-29,False,Voter,0.22
U104509,2025-09-28,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.504
U104510,2025-09-21,referral,Android,Tier 1,18-24,True,2025-10-04,False,,False,Browser,0.728
U104511,2025-10-18,organic,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.252
U104512,2025-09-21,influencer,iOS,Tier 3,18-24,True,2025-10-02,True,2025-10-03,False,Voter,0.259
U104513,2025-10-20,social_ads,Android,Tier 2,25-34,True,2025-11-02,True,2025-11-03,False,Creator,0.749
U104514,2025-11-03,referral,Android,Tier 2,18-24,True,2025-11-12,True,2025-11-17,True,Voter,0.594
U104515,2025-11-11,influencer,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.463
U104516,2025-10-23,influencer,iOS,Metro,35-44,True,2025-10-27,False,,False,Browser,0.24
U104517,2025-10-18,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.292
U104518,2025-10-01,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.385
U104519,2025-09-25,influencer,Android,Metro,35-44,True,2025-10-06,False,,True,Browser,0.793
U104520,2025-09-21,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.221
U104521,2025-09-20,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.542
U104522,2025-10-09,referral,iOS,Tier 2,45+,True,2025-10-23,False,,False,Browser,0.365
U104523,2025-09-12,organic,Web,Metro,18-24,True,2025-09-24,True,2025-09-29,False,Creator,0.909
U104524,2025-10-09,social_ads,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.216
U104525,2025-10-07,social_ads,Android,Tier 2,18-24,True,2025-10-07,True,2025-10-13,True,Voter,0.337
U104526,2025-09-15,referral,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.459
U104527,2025-09-25,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.3
U104528,2025-09-21,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.65
U104529,2025-10-11,referral,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.039
U104530,2025-10-28,referral,iOS,Tier 2,25-34,True,2025-11-05,False,,False,Browser,0.124
U104531,2025-10-03,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.365
U104532,2025-10-06,referral,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.108
U104533,2025-10-14,social_ads,iOS,Metro,25-34,True,2025-10-21,False,,False,Browser,0.471
U104534,2025-09-08,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.288
U104535,2025-10-24,influencer,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.567
U104536,2025-09-13,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.278
U104537,2025-09-07,social_ads,iOS,Tier 2,25-34,True,2025-09-21,True,2025-09-22,True,Voter,0.355
U104538,2025-10-05,referral,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.125
U104539,2025-11-10,referral,Android,Tier 2,25-34,True,2025-11-12,False,,False,Browser,0.184
U104540,2025-09-30,referral,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.255
U104541,2025-09-28,social_ads,Android,Tier 2,18-24,True,2025-10-11,False,,True,Browser,0.694
U104542,2025-10-27,app_store,Web,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.072
U104543,2025-09-26,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.222
U104544,2025-09-20,app_store,Android,Metro,35-44,True,2025-10-01,False,,True,Browser,0.625
U104545,2025-09-13,referral,iOS,Metro,18-24,True,2025-09-22,False,,False,Browser,0.384
U104546,2025-10-18,organic,Android,Metro,25-34,True,2025-10-25,True,2025-10-29,True,Creator,0.635
U104547,2025-11-06,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.613
U104548,2025-11-20,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.033
U104549,2025-10-21,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.526
U104550,2025-09-15,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.671
U104551,2025-10-10,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.197
U104552,2025-09-22,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.693
U104553,2025-11-07,organic,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.309
U104554,2025-10-03,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.369
U104555,2025-10-01,referral,iOS,Metro,18-24,True,2025-10-06,True,2025-10-06,True,Voter,0.615
U104556,2025-10-26,app_store,Android,Tier 3,45+,True,2025-11-04,False,,True,Browser,0.165
U104557,2025-10-08,app_store,Android,Metro,18-24,True,2025-10-14,False,,False,Browser,0.602
U104558,2025-11-11,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.147
U104559,2025-10-06,referral,Android,Metro,18-24,True,2025-10-07,True,2025-10-13,True,Creator,0.684
U104560,2025-11-09,influencer,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.639
U104561,2025-10-13,influencer,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.156
U104562,2025-10-14,organic,Web,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.253
U104563,2025-11-22,referral,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.379
U104564,2025-09-09,social_ads,iOS,Metro,25-34,True,2025-09-18,False,,False,Browser,0.61
U104565,2025-09-16,social_ads,iOS,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.702
U104566,2025-09-29,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.108
U104567,2025-10-16,app_store,iOS,Metro,45+,True,2025-10-17,False,,False,Browser,0.429
U104568,2025-10-13,social_ads,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.572
U104569,2025-09-05,referral,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.165
U104570,2025-09-23,social_ads,Web,Tier 1,25-34,True,2025-09-25,False,,False,Browser,0.51
U104571,2025-10-11,influencer,Android,Tier 3,35-44,True,2025-10-24,True,2025-10-28,False,Creator,0.649
U104572,2025-10-24,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.206
U104573,2025-10-27,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.681
U104574,2025-09-20,organic,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.102
U104575,2025-09-08,social_ads,Android,Metro,45+,True,2025-09-18,False,,False,Browser,0.393
U104576,2025-10-19,app_store,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.418
U104577,2025-09-23,referral,Web,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.37
U104578,2025-10-18,influencer,Android,Tier 3,25-34,True,2025-10-22,True,2025-10-22,False,Voter,0.428
U104579,2025-09-08,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.088
U104580,2025-11-17,social_ads,Android,Tier 3,35-44,True,2025-11-19,False,,False,Browser,0.615
U104581,2025-09-10,app_store,Android,Tier 1,25-34,True,2025-09-11,True,2025-09-18,True,Voter,0.346
U104582,2025-09-24,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.409
U104583,2025-10-01,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.384
U104584,2025-10-28,referral,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.163
U104585,2025-10-05,social_ads,Android,Metro,25-34,True,2025-10-15,False,,False,Browser,0.604
U104586,2025-09-27,social_ads,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.142
U104587,2025-10-10,social_ads,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.363
U104588,2025-09-29,referral,Android,Metro,18-24,True,2025-10-11,False,,True,Browser,0.36
U104589,2025-10-04,social_ads,Android,Tier 2,18-24,True,2025-10-05,True,2025-10-12,True,Voter,0.46
U104590,2025-09-19,social_ads,Web,Metro,18-24,True,2025-09-24,False,,False,Browser,0.359
U104591,2025-10-29,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.214
U104592,2025-09-11,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.099
U104593,2025-10-14,influencer,iOS,Metro,35-44,True,2025-10-14,False,,False,Browser,0.041
U104594,2025-09-13,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.088
U104595,2025-11-20,referral,Web,Tier 1,35-44,True,2025-12-01,False,,False,Browser,0.557
U104596,2025-10-03,referral,Web,Tier 1,25-34,True,2025-10-17,True,2025-10-23,True,Creator,0.684
U104597,2025-10-19,referral,Android,Metro,45+,True,2025-10-25,False,,False,Browser,0.153
U104598,2025-09-09,app_store,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.132
U104599,2025-10-08,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.45
U104600,2025-09-21,referral,Android,Metro,35-44,True,2025-09-29,True,2025-10-05,True,Voter,0.507
U104601,2025-10-20,referral,Android,Tier 3,18-24,True,2025-10-26,False,,False,Browser,0.44
U104602,2025-09-07,app_store,Web,Metro,35-44,True,2025-09-19,False,,False,Browser,0.429
U104603,2025-11-19,social_ads,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.352
U104604,2025-10-06,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.57
U104605,2025-09-06,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.517
U104606,2025-09-25,social_ads,Android,Metro,35-44,True,2025-10-09,True,2025-10-12,False,Creator,0.766
U104607,2025-09-26,app_store,iOS,Tier 1,18-24,True,2025-10-06,True,2025-10-12,False,Voter,0.231
U104608,2025-10-20,app_store,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.097
U104609,2025-10-30,app_store,iOS,Metro,45+,False,,False,,False,Dropped (no onboarding),0.044
U104610,2025-11-04,social_ads,Android,Metro,18-24,True,2025-11-04,False,,True,Browser,0.297
U104611,2025-10-10,organic,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.123
U104612,2025-09-23,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.3
U104613,2025-09-17,organic,Android,Metro,35-44,True,2025-09-24,True,2025-09-25,True,Voter,0.224
U104614,2025-10-16,referral,Android,Tier 1,18-24,True,2025-10-19,True,2025-10-23,True,Creator,0.843
U104615,2025-10-08,app_store,Android,Tier 1,35-44,True,2025-10-15,True,2025-10-20,True,Creator,0.829
U104616,2025-10-25,social_ads,Android,Metro,45+,True,2025-11-03,True,2025-11-05,False,Voter,0.362
U104617,2025-09-21,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.373
U104618,2025-11-18,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.09
U104619,2025-10-22,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.316
U104620,2025-09-27,influencer,iOS,Tier 1,18-24,True,2025-09-28,False,,False,Browser,0.82
U104621,2025-11-09,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.453
U104622,2025-10-25,referral,iOS,Tier 2,18-24,True,2025-11-02,False,,False,Browser,0.538
U104623,2025-10-30,referral,Android,Tier 2,18-24,True,2025-11-09,True,2025-11-09,True,Voter,0.423
U104624,2025-09-15,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.394
U104625,2025-10-08,influencer,Android,Metro,25-34,True,2025-10-10,True,2025-10-11,False,Creator,1.0
U104626,2025-11-29,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.606
U104627,2025-09-25,social_ads,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.697
U104628,2025-09-14,referral,Android,Metro,18-24,True,2025-09-18,True,2025-09-20,False,Voter,0.419
U104629,2025-10-23,social_ads,Android,Metro,18-24,True,2025-10-31,False,,False,Browser,0.47
U104630,2025-10-05,app_store,Android,Tier 2,18-24,True,2025-10-13,True,2025-10-14,False,Voter,0.213
U104631,2025-09-19,social_ads,Android,Tier 2,25-34,True,2025-09-28,True,2025-10-01,False,Voter,0.469
U104632,2025-09-29,organic,iOS,Tier 3,18-24,True,2025-10-04,True,2025-10-08,False,Voter,0.26
U104633,2025-09-17,app_store,Android,Tier 1,25-34,True,2025-09-25,True,2025-09-25,True,Creator,0.739
U104634,2025-09-25,social_ads,Web,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.595
U104635,2025-09-14,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.317
U104636,2025-10-26,referral,Android,Tier 2,25-34,True,2025-11-06,False,,False,Browser,0.27
U104637,2025-10-07,referral,Android,Metro,18-24,True,2025-10-17,True,2025-10-19,True,Voter,0.383
U104638,2025-09-09,referral,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.514
U104639,2025-11-07,influencer,Android,Tier 3,18-24,True,2025-11-10,False,,False,Browser,0.06
U104640,2025-10-03,app_store,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.151
U104641,2025-09-13,influencer,iOS,Tier 1,35-44,True,2025-09-20,False,,False,Browser,0.494
U104642,2025-11-06,app_store,Android,Metro,25-34,True,2025-11-14,False,,False,Browser,0.323
U104643,2025-10-27,referral,Android,Tier 1,18-24,True,2025-10-29,True,2025-11-03,True,Creator,0.831
U104644,2025-09-21,referral,Android,Metro,35-44,True,2025-09-24,True,2025-09-24,True,Creator,0.744
U104645,2025-09-13,social_ads,Android,Tier 2,18-24,True,2025-09-18,False,,True,Browser,0.332
U104646,2025-10-05,social_ads,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.342
U104647,2025-10-31,app_store,iOS,Metro,18-24,True,2025-11-07,False,,False,Browser,0.344
U104648,2025-10-17,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.059
U104649,2025-09-23,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.147
U104650,2025-09-12,social_ads,Android,Tier 1,18-24,True,2025-09-25,False,,False,Browser,0.174
U104651,2025-09-30,app_store,iOS,Tier 1,18-24,True,2025-10-01,True,2025-10-01,True,Voter,0.571
U104652,2025-10-12,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.239
U104653,2025-10-13,referral,iOS,Metro,25-34,True,2025-10-18,True,2025-10-18,True,Voter,0.236
U104654,2025-11-14,app_store,Android,Tier 1,35-44,True,2025-11-25,False,,False,Browser,0.242
U104655,2025-09-24,influencer,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.107
U104656,2025-09-19,referral,Android,Tier 2,18-24,True,2025-09-20,True,2025-09-27,False,Voter,0.316
U104657,2025-09-14,referral,Android,Tier 1,25-34,True,2025-09-25,True,2025-09-28,True,Creator,0.657
U104658,2025-11-14,social_ads,Web,Tier 3,35-44,True,2025-11-18,True,2025-11-23,False,Voter,0.132
U104659,2025-09-16,referral,iOS,Metro,18-24,True,2025-09-19,True,2025-09-26,True,Voter,0.317
U104660,2025-11-04,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.207
U104661,2025-10-22,social_ads,iOS,Tier 3,25-34,True,2025-11-02,True,2025-11-05,True,Voter,0.469
U104662,2025-09-27,app_store,Android,Tier 3,35-44,True,2025-10-06,False,,False,Browser,0.537
U104663,2025-09-30,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.619
U104664,2025-10-01,social_ads,Android,Metro,25-34,True,2025-10-02,False,,False,Browser,0.608
U104665,2025-10-18,app_store,Android,Tier 1,18-24,True,2025-10-27,True,2025-10-27,True,Voter,0.581
U104666,2025-10-31,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.446
U104667,2025-11-05,app_store,Android,Metro,25-34,True,2025-11-16,False,,False,Browser,0.493
U104668,2025-09-21,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.411
U104669,2025-11-19,app_store,iOS,Tier 1,18-24,True,2025-12-01,False,,False,Browser,0.716
U104670,2025-09-30,social_ads,Android,Metro,25-34,True,2025-10-06,False,,False,Browser,0.569
U104671,2025-11-04,influencer,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.161
U104672,2025-09-26,social_ads,Android,Metro,35-44,True,2025-10-01,False,,False,Browser,0.272
U104673,2025-10-21,influencer,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.062
U104674,2025-11-09,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.404
U104675,2025-10-19,social_ads,Web,Tier 3,35-44,True,2025-10-23,True,2025-10-28,True,Voter,0.549
U104676,2025-11-14,referral,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.164
U104677,2025-09-10,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.337
U104678,2025-09-28,social_ads,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.589
U104679,2025-09-30,organic,iOS,Metro,18-24,True,2025-10-05,True,2025-10-07,True,Creator,0.79
U104680,2025-11-09,social_ads,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.325
U104681,2025-10-19,organic,iOS,Metro,18-24,True,2025-10-22,False,,False,Browser,0.112
U104682,2025-09-26,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.117
U104683,2025-09-27,referral,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.433
U104684,2025-11-21,influencer,iOS,Tier 1,18-24,True,2025-11-29,True,2025-12-04,False,Voter,0.349
U104685,2025-10-02,referral,Android,Tier 2,18-24,True,2025-10-13,False,,False,Browser,0.445
U104686,2025-10-02,referral,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.502
U104687,2025-09-08,social_ads,Web,Tier 2,18-24,True,2025-09-11,True,2025-09-11,True,Voter,0.436
U104688,2025-10-09,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.431
U104689,2025-09-29,social_ads,Android,Metro,45+,True,2025-10-02,False,,False,Browser,0.395
U104690,2025-10-20,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.428
U104691,2025-10-17,referral,Android,Metro,18-24,True,2025-10-26,True,2025-10-30,True,Voter,0.525
U104692,2025-09-24,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.289
U104693,2025-11-20,organic,Android,Tier 3,18-24,True,2025-11-26,True,2025-11-30,True,Creator,0.943
U104694,2025-10-11,influencer,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.328
U104695,2025-10-22,social_ads,Android,Metro,18-24,True,2025-10-26,True,2025-10-29,True,Voter,0.502
U104696,2025-10-11,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.462
U104697,2025-09-08,influencer,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.622
U104698,2025-09-11,app_store,Android,Metro,45+,True,2025-09-14,True,2025-09-21,True,Creator,0.701
U104699,2025-10-28,referral,iOS,Metro,18-24,True,2025-11-11,True,2025-11-11,True,Creator,0.754
U104700,2025-09-19,app_store,Android,Tier 1,18-24,True,2025-09-22,True,2025-09-24,True,Voter,0.388
U104701,2025-09-25,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.459
U104702,2025-10-19,referral,Android,Tier 1,25-34,True,2025-10-20,True,2025-10-23,False,Voter,0.376
U104703,2025-10-26,influencer,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.642
U104704,2025-10-19,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.456
U104705,2025-11-04,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.595
U104706,2025-09-22,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.539
U104707,2025-09-27,social_ads,iOS,Tier 2,25-34,True,2025-10-11,True,2025-10-17,True,Voter,0.468
U104708,2025-09-30,organic,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.248
U104709,2025-09-27,social_ads,iOS,Tier 3,35-44,True,2025-10-03,False,,False,Browser,0.539
U104710,2025-09-09,social_ads,iOS,Metro,35-44,True,2025-09-17,False,,False,Browser,0.133
U104711,2025-09-04,referral,Android,Tier 1,18-24,True,2025-09-07,True,2025-09-13,False,Voter,0.051
U104712,2025-11-05,referral,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.812
U104713,2025-10-16,referral,Web,Tier 1,35-44,True,2025-10-21,False,,False,Browser,0.186
U104714,2025-10-02,referral,Android,Metro,25-34,True,2025-10-09,False,,False,Browser,0.106
U104715,2025-11-09,influencer,Android,Tier 1,18-24,True,2025-11-13,False,,False,Browser,0.082
U104716,2025-09-18,organic,iOS,Tier 3,25-34,True,2025-09-30,False,,False,Browser,0.299
U104717,2025-10-18,social_ads,Web,Tier 1,25-34,True,2025-10-25,True,2025-10-28,False,Voter,0.338
U104718,2025-10-16,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.577
U104719,2025-09-24,referral,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.476
U104720,2025-10-16,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.421
U104721,2025-11-11,influencer,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.465
U104722,2025-09-11,referral,Web,Tier 2,18-24,True,2025-09-24,False,,False,Browser,0.293
U104723,2025-09-09,referral,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.213
U104724,2025-09-11,app_store,Web,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.521
U104725,2025-10-13,influencer,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.442
U104726,2025-09-25,app_store,Web,Tier 1,18-24,True,2025-09-29,True,2025-10-03,False,Voter,0.233
U104727,2025-11-05,social_ads,Android,Metro,25-34,True,2025-11-08,True,2025-11-15,True,Voter,0.432
U104728,2025-10-21,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.068
U104729,2025-10-30,social_ads,Android,Tier 1,25-34,True,2025-11-04,True,2025-11-04,True,Voter,0.24
U104730,2025-09-29,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.426
U104731,2025-10-20,app_store,iOS,Metro,18-24,True,2025-10-27,False,,False,Browser,0.471
U104732,2025-10-08,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.117
U104733,2025-11-10,influencer,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.467
U104734,2025-10-30,influencer,Android,Tier 3,25-34,True,2025-11-12,True,2025-11-17,True,Creator,0.92
U104735,2025-10-02,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.416
U104736,2025-11-15,organic,Android,Tier 3,25-34,True,2025-11-18,True,2025-11-19,False,Voter,0.586
