user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity,predicted_retention_prob,cluster_label
U103734,2025-10-09,influencer,Web,Tier 2,18-24,True,2025-10-11,False,,False,Browser,0.354,0.328,Low-touch browsers
U103735,2025-10-07,influencer,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.469,,Did not activate
U103736,2025-10-12,organic,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.135,,Did not activate
U103737,2025-09-14,referral,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.254,,Did not activate
U103738,2025-09-11,app_store,Web,Tier 2,45+,True,2025-09-25,True,2025-09-29,False,Voter,0.238,0.359,Casual dippers
U103739,2025-10-28,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.21,,Did not activate
U103740,2025-09-17,social_ads,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.269,,Did not activate
U103741,2025-10-09,referral,Android,Metro,45+,True,2025-10-16,True,2025-10-16,False,Voter,0.264,0.655,Active voters
U103742,2025-10-31,referral,iOS,Metro,25-34,True,2025-11-08,False,,False,Browser,0.458,0.388,Casual dippers
U103743,2025-11-03,app_store,Web,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.246,,Did not activate
U103744,2025-10-12,organic,Web,Tier 2,18-24,True,2025-10-14,False,,False,Browser,0.469,0.398,Low-touch browsers
U103745,2025-09-21,referral,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.438,,Did not activate
U103746,2025-11-03,organic,iOS,Tier 2,18-24,True,2025-11-07,False,,False,Browser,0.501,0.419,Low-touch browsers
U103747,2025-09-27,referral,Android,Tier 1,18-24,True,2025-10-09,False,,False,Browser,0.148,0.433,Low-touch browsers
U103748,2025-09-01,social_ads,Android,Tier 2,25-34,True,2025-09-14,False,,False,Browser,0.349,0.431,Low-touch browsers
U103749,2025-10-14,social_ads,iOS,Metro,25-34,True,2025-10-23,True,2025-10-25,True,Voter,0.056,0.532,Active voters
U103750,2025-10-17,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.599,,Did not activate
U103751,2025-11-09,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.511,,Did not activate
U103752,2025-09-16,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.267,,Did not activate
U103753,2025-10-03,app_store,Android,Tier 2,45+,True,2025-10-11,True,2025-10-13,False,Voter,0.556,0.315,Active voters
U103754,2025-11-11,social_ads,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.404,,Did not activate
U103755,2025-09-10,influencer,iOS,Tier 2,18-24,True,2025-09-23,True,2025-09-23,True,Voter,0.46,0.341,Active voters
U103756,2025-09-29,social_ads,iOS,Metro,35-44,True,2025-10-13,False,,False,Browser,0.442,0.325,Casual dippers
U103757,2025-10-18,organic,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.705,,Did not activate
U103758,2025-11-02,app_store,Android,Tier 1,35-44,True,2025-11-16,False,,True,Browser,0.271,0.298,Casual dippers
U103759,2025-10-08,social_ads,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.566,,Did not activate
U103760,2025-10-07,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.195,,Did not activate
U103761,2025-10-15,social_ads,Android,Metro,18-24,True,2025-10-16,True,2025-10-20,True,Voter,0.353,0.668,Active voters
U103762,2025-11-15,organic,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.511,,Did not activate
U103763,2025-10-08,app_store,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.083,,Did not activate
U103764,2025-11-15,organic,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.775,,Did not activate
U103765,2025-10-04,app_store,Android,Tier 2,25-34,True,2025-10-18,True,2025-10-25,True,Voter,0.474,0.763,Power creators
U103766,2025-10-10,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.096,,Did not activate
U103767,2025-09-13,influencer,iOS,Tier 1,25-34,True,2025-09-27,False,,True,Browser,0.497,0.294,Casual dippers
U103768,2025-10-10,social_ads,Web,Tier 2,25-34,True,2025-10-18,True,2025-10-20,True,Voter,0.527,0.783,Active voters
U103769,2025-11-06,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.138,,Did not activate
U103770,2025-10-04,influencer,Android,Tier 2,25-34,True,2025-10-13,True,2025-10-19,True,Creator,0.952,0.887,Power creators
U103771,2025-11-14,referral,Android,Tier 2,18-24,True,2025-11-26,False,,True,Browser,0.256,0.484,Low-touch browsers
U103772,2025-10-19,organic,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.365,,Did not activate
U103773,2025-09-29,referral,Android,Tier 3,25-34,True,2025-10-04,False,,False,Browser,0.352,0.442,Low-touch browsers
U103774,2025-10-29,referral,Android,Tier 2,18-24,True,2025-11-08,False,,False,Browser,0.284,0.471,Low-touch browsers
U103775,2025-10-17,social_ads,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.121,,Did not activate
U103776,2025-09-08,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.03,,Did not activate
U103777,2025-09-13,referral,iOS,Tier 1,25-34,True,2025-09-19,True,2025-09-25,False,Voter,0.235,0.402,Casual dippers
U103778,2025-09-20,app_store,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.558,,Did not activate
U103779,2025-09-08,referral,Android,Metro,18-24,True,2025-09-20,False,,False,Browser,0.726,0.413,Casual dippers
U103780,2025-10-05,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.099,,Did not activate
U103781,2025-09-28,organic,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.051,,Did not activate
U103782,2025-09-23,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.052,,Did not activate
U103783,2025-10-08,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.284,,Did not activate
U103784,2025-11-02,app_store,Android,Tier 2,18-24,True,2025-11-02,True,2025-11-09,True,Voter,0.476,0.35,Active voters
U103785,2025-10-31,influencer,Android,Tier 2,18-24,True,2025-11-09,True,2025-11-09,True,Voter,0.189,0.581,Active voters
U103786,2025-10-16,social_ads,Android,Tier 2,18-24,True,2025-10-21,True,2025-10-27,False,Voter,0.484,0.567,Casual dippers
U103787,2025-11-15,social_ads,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.4,,Did not activate
U103788,2025-10-27,social_ads,Android,Tier 1,25-34,True,2025-11-06,True,2025-11-12,True,Voter,0.261,0.802,Active voters
U103789,2025-10-29,social_ads,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.594,,Did not activate
U103790,2025-10-09,social_ads,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.555,,Did not activate
U103791,2025-11-20,social_ads,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.246,,Did not activate
U103792,2025-10-05,organic,iOS,Metro,35-44,True,2025-10-10,True,2025-10-11,True,Creator,0.623,0.581,Active voters
U103793,2025-10-13,referral,Android,Metro,25-34,True,2025-10-16,False,,False,Browser,0.363,0.397,Low-touch browsers
U103794,2025-09-27,app_store,Android,Metro,25-34,True,2025-09-30,False,,False,Browser,0.345,0.285,Low-touch browsers
U103795,2025-10-25,social_ads,Android,Metro,25-34,True,2025-11-03,True,2025-11-03,False,Voter,0.488,0.759,Active voters
U103796,2025-09-19,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.412,,Did not activate
U103797,2025-09-21,app_store,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.223,,Did not activate
U103798,2025-11-07,social_ads,Android,Metro,18-24,True,2025-11-07,True,2025-11-08,True,Voter,0.438,0.635,Power creators
U103799,2025-10-05,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.304,,Did not activate
U103800,2025-09-22,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.445,,Did not activate
U103801,2025-09-07,referral,Web,Tier 3,18-24,True,2025-09-14,True,2025-09-16,True,Voter,0.57,0.467,Active voters
U103802,2025-09-23,influencer,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.093,,Did not activate
U103803,2025-11-23,referral,Android,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.62,,Did not activate
U103804,2025-10-03,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.447,,Did not activate
U103805,2025-10-21,influencer,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.282,,Did not activate
U103806,2025-09-10,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.032,,Did not activate
U103807,2025-09-02,social_ads,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.038,,Did not activate
U103808,2025-10-18,influencer,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.792,,Did not activate
U103809,2025-09-29,app_store,Android,Tier 1,18-24,True,2025-10-06,False,,False,Browser,0.19,0.317,Low-touch browsers
U103810,2025-09-13,referral,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.504,,Did not activate
U103811,2025-09-21,social_ads,Android,Metro,18-24,True,2025-10-04,False,,True,Browser,0.595,0.383,Casual dippers
U103812,2025-09-23,influencer,Android,Metro,35-44,True,2025-09-23,True,2025-09-28,False,Creator,0.761,0.239,Power creators
U103813,2025-10-10,influencer,iOS,Tier 1,18-24,True,2025-10-16,True,2025-10-19,True,Creator,0.762,0.308,Power creators
U103814,2025-10-09,app_store,Android,Metro,25-34,True,2025-10-13,False,,False,Browser,0.62,0.28,Casual dippers
U103815,2025-10-05,influencer,Android,Tier 1,25-34,True,2025-10-12,False,,False,Browser,0.221,0.285,Low-touch browsers
U103816,2025-10-28,influencer,Android,Tier 2,25-34,True,2025-11-07,False,,False,Browser,0.147,0.388,Low-touch browsers
U103817,2025-11-12,app_store,Android,Tier 2,45+,True,2025-11-24,False,,False,Browser,0.215,0.293,Low-touch browsers
U103818,2025-10-11,social_ads,Android,Tier 3,25-34,True,2025-10-18,False,,True,Browser,0.096,0.432,Low-touch browsers
U103819,2025-09-19,organic,iOS,Metro,18-24,True,2025-09-27,True,2025-10-02,False,Voter,0.066,0.667,Low-touch browsers
U103820,2025-09-17,social_ads,Android,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.596,,Did not activate
U103821,2025-09-13,organic,Web,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.161,,Did not activate
U103822,2025-09-09,organic,iOS,Tier 1,35-44,True,2025-09-14,True,2025-09-14,True,Voter,0.141,0.526,Active voters
U103823,2025-09-14,organic,iOS,Tier 3,35-44,True,2025-09-19,True,2025-09-20,False,Creator,0.638,0.671,Active voters
U103824,2025-09-10,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.309,,Did not activate
U103825,2025-10-26,organic,iOS,Metro,25-34,True,2025-10-26,True,2025-10-31,False,Creator,0.66,0.612,Active voters
U103826,2025-10-02,social_ads,Android,Tier 1,18-24,True,2025-10-05,True,2025-10-09,False,Voter,0.481,0.78,Active voters
U103827,2025-10-04,influencer,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.54,,Did not activate
U103828,2025-09-18,social_ads,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.237,,Did not activate
U103829,2025-09-11,referral,Android,Metro,18-24,True,2025-09-25,False,,False,Browser,0.366,0.413,Low-touch browsers
U103830,2025-09-05,app_store,iOS,Metro,25-34,True,2025-09-15,True,2025-09-21,True,Voter,0.494,0.283,Power creators
U103831,2025-09-25,referral,Android,Tier 1,35-44,True,2025-09-28,True,2025-10-05,True,Voter,0.5,0.714,Power creators
U103832,2025-10-21,influencer,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.144,,Did not activate
U103833,2025-10-24,organic,Web,Metro,25-34,True,2025-11-01,True,2025-11-01,False,Voter,0.549,0.599,Active voters
U103834,2025-09-16,app_store,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.39,,Did not activate
U103835,2025-09-27,app_store,Android,Tier 2,18-24,True,2025-09-28,False,,False,Browser,0.917,0.375,Casual dippers
U103836,2025-10-07,organic,Android,Metro,18-24,True,2025-10-16,True,2025-10-17,True,Voter,0.374,0.491,Active voters
U103837,2025-10-26,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.241,,Did not activate
U103838,2025-10-20,organic,Android,Metro,18-24,True,2025-10-24,True,2025-10-27,False,Voter,0.169,0.595,Casual dippers
U103839,2025-11-21,organic,Android,Metro,25-34,True,2025-11-22,False,,False,Browser,0.66,0.332,Casual dippers
U103840,2025-10-01,app_store,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.559,,Did not activate
U103841,2025-09-12,influencer,iOS,Tier 3,18-24,True,2025-09-12,True,2025-09-15,True,Creator,0.754,0.677,Power creators
U103842,2025-10-04,social_ads,iOS,Metro,25-34,True,2025-10-13,False,,False,Browser,0.224,0.455,Low-touch browsers
U103843,2025-10-10,social_ads,Android,Metro,18-24,True,2025-10-19,False,,False,Browser,0.62,0.402,Low-touch browsers
U103844,2025-11-12,organic,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.24,,Did not activate
U103845,2025-09-25,social_ads,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.411,,Did not activate
U103846,2025-11-19,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.163,,Did not activate
U103847,2025-09-30,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.471,,Did not activate
U103848,2025-10-16,social_ads,iOS,Metro,35-44,True,2025-10-26,False,,False,Browser,0.37,0.325,Low-touch browsers
U103849,2025-10-22,influencer,Android,Metro,25-34,True,2025-11-05,False,,False,Browser,1.0,0.263,Casual dippers
U103850,2025-09-28,app_store,Android,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.376,,Did not activate
U103851,2025-09-04,app_store,Android,Tier 2,18-24,True,2025-09-17,False,,False,Browser,0.203,0.369,Low-touch browsers
U103852,2025-09-12,social_ads,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.424,,Did not activate
U103853,2025-09-05,social_ads,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.396,,Did not activate
U103854,2025-09-10,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.472,,Did not activate
U103855,2025-09-09,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.65,,Did not activate
U103856,2025-10-14,social_ads,Android,Tier 3,18-24,True,2025-10-23,False,,True,Browser,0.177,0.467,Low-touch browsers
U103857,2025-11-05,app_store,Android,Tier 2,35-44,True,2025-11-19,True,2025-11-24,True,Voter,0.055,0.372,Casual dippers
U103858,2025-09-10,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.345,,Did not activate
U103859,2025-10-28,social_ads,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.634,,Did not activate
U103860,2025-09-17,referral,Android,Metro,25-34,True,2025-09-21,True,2025-09-21,False,Voter,0.351,0.655,Casual dippers
U103861,2025-09-12,organic,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.244,,Did not activate
U103862,2025-10-17,social_ads,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.211,,Did not activate
U103863,2025-11-09,social_ads,Android,Tier 3,25-34,True,2025-11-12,False,,False,Browser,0.621,0.438,Casual dippers
U103864,2025-09-15,app_store,Android,Tier 2,25-34,True,2025-09-18,True,2025-09-20,True,Voter,0.403,0.487,Active voters
U103865,2025-10-06,influencer,iOS,Tier 1,25-34,True,2025-10-12,True,2025-10-15,False,Voter,0.535,0.802,Active voters
U103866,2025-09-08,organic,iOS,Tier 3,25-34,True,2025-09-09,False,,False,Browser,0.419,0.453,Casual dippers
U103867,2025-10-22,influencer,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.268,,Did not activate
U103868,2025-09-14,organic,Web,Tier 3,18-24,True,2025-09-14,False,,False,Browser,0.174,0.392,Low-touch browsers
U103869,2025-10-21,social_ads,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.318,,Did not activate
U103870,2025-10-10,influencer,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.208,,Did not activate
U103871,2025-09-08,organic,Android,Metro,25-34,True,2025-09-11,True,2025-09-15,True,Voter,0.416,0.699,Active voters
U103872,2025-10-16,influencer,Android,Metro,35-44,True,2025-10-28,True,2025-11-01,True,Voter,0.531,0.467,Power creators
U103873,2025-11-08,social_ads,Android,Tier 3,45+,True,2025-11-18,False,,True,Browser,0.435,0.396,Low-touch browsers
U103874,2025-09-16,app_store,Web,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.355,,Did not activate
U103875,2025-09-26,organic,Android,Metro,25-34,True,2025-10-06,False,,False,Browser,0.325,0.332,Casual dippers
U103876,2025-09-06,influencer,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.27,,Did not activate
U103877,2025-09-28,influencer,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.334,,Did not activate
U103878,2025-10-22,organic,Android,Tier 1,18-24,True,2025-10-26,True,2025-10-31,True,Voter,0.602,0.434,Power creators
U103879,2025-09-27,app_store,Android,Metro,35-44,True,2025-10-11,False,,False,Browser,0.493,0.25,Low-touch browsers
U103880,2025-10-18,organic,iOS,Metro,35-44,True,2025-11-01,True,2025-11-01,True,Creator,0.67,0.634,Power creators
U103881,2025-10-09,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.272,,Did not activate
U103882,2025-09-27,influencer,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.715,,Did not activate
U103883,2025-10-13,influencer,iOS,Metro,35-44,True,2025-10-19,False,,True,Browser,0.454,0.257,Casual dippers
U103884,2025-10-03,influencer,Web,Tier 1,18-24,True,2025-10-06,True,2025-10-08,False,Creator,0.669,0.576,Active voters
U103885,2025-10-14,app_store,iOS,Tier 2,18-24,True,2025-10-26,True,2025-10-28,False,Voter,0.359,0.465,Casual dippers
U103886,2025-09-27,referral,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.515,,Did not activate
U103887,2025-10-24,organic,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.748,,Did not activate
U103888,2025-11-05,social_ads,Android,Tier 2,18-24,True,2025-11-11,False,,False,Browser,0.361,0.589,Low-touch browsers
U103889,2025-09-25,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.646,,Did not activate
U103890,2025-09-06,referral,iOS,Tier 3,35-44,True,2025-09-17,True,2025-09-23,True,Creator,0.627,0.864,Power creators
U103891,2025-09-22,referral,Android,Tier 1,35-44,True,2025-09-22,False,,False,Browser,0.227,0.429,Low-touch browsers
U103892,2025-09-28,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.049,,Did not activate
U103893,2025-10-13,referral,iOS,Metro,35-44,True,2025-10-26,False,,False,Browser,0.65,0.352,Low-touch browsers
U103894,2025-09-23,social_ads,iOS,Tier 1,25-34,True,2025-10-01,False,,True,Browser,0.299,0.392,Casual dippers
U103895,2025-11-06,social_ads,Android,Metro,25-34,True,2025-11-10,False,,False,Browser,0.374,0.387,Low-touch browsers
U103896,2025-11-03,referral,iOS,Tier 3,18-24,True,2025-11-17,True,2025-11-20,True,Voter,0.306,0.744,Active voters
U103897,2025-10-16,referral,Android,Metro,25-34,True,2025-10-17,False,,False,Browser,0.159,0.384,Low-touch browsers
U103898,2025-11-01,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.585,,Did not activate
U103899,2025-10-30,organic,Web,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.176,,Did not activate
U103900,2025-09-24,influencer,Android,Tier 2,18-24,True,2025-09-29,False,,False,Browser,0.319,0.331,Low-touch browsers
U103901,2025-09-21,organic,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.367,,Did not activate
U103902,2025-10-11,app_store,Web,Tier 2,18-24,True,2025-10-23,True,2025-10-23,True,Voter,0.518,0.612,Active voters
U103903,2025-09-19,social_ads,Android,Metro,25-34,True,2025-10-01,False,,False,Browser,0.431,0.459,Casual dippers
U103904,2025-10-06,app_store,Android,Metro,18-24,True,2025-10-13,False,,False,Browser,0.322,0.304,Low-touch browsers
U103905,2025-10-05,referral,Web,Tier 2,18-24,True,2025-10-09,False,,False,Browser,0.653,0.448,Casual dippers
U103906,2025-09-24,influencer,Android,Tier 3,35-44,True,2025-10-04,False,,False,Browser,0.139,0.29,Low-touch browsers
U103907,2025-09-10,app_store,Web,Tier 1,35-44,True,2025-09-24,True,2025-09-25,False,Creator,0.645,0.605,Active voters
U103908,2025-09-29,referral,iOS,Metro,25-34,True,2025-10-07,False,,False,Browser,0.325,0.388,Low-touch browsers
U103909,2025-09-21,social_ads,iOS,Metro,18-24,True,2025-09-25,False,,True,Browser,0.336,0.413,Casual dippers
U103910,2025-09-22,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.182,,Did not activate
U103911,2025-10-15,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.113,,Did not activate
U103912,2025-09-29,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.08,,Did not activate
U103913,2025-10-15,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.462,,Did not activate
U103914,2025-09-10,organic,iOS,Tier 1,25-34,True,2025-09-12,False,,False,Browser,0.253,0.373,Low-touch browsers
U103915,2025-10-19,referral,Web,Tier 2,25-34,True,2025-10-19,True,2025-10-24,True,Voter,0.461,0.86,Power creators
U103916,2025-09-21,organic,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.207,,Did not activate
U103917,2025-09-14,organic,Web,Metro,18-24,True,2025-09-22,False,,False,Browser,0.421,0.488,Casual dippers
U103918,2025-09-22,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.448,,Did not activate
U103919,2025-09-18,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.589,,Did not activate
U103920,2025-09-23,app_store,Android,Metro,25-34,True,2025-10-03,True,2025-10-08,True,Creator,0.734,0.512,Power creators
U103921,2025-11-10,referral,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.533,,Did not activate
U103922,2025-09-13,app_store,Web,Metro,18-24,True,2025-09-25,False,,False,Browser,0.523,0.285,Low-touch browsers
U103923,2025-10-07,app_store,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.182,,Did not activate
U103924,2025-10-25,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.289,,Did not activate
U103925,2025-10-19,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.337,,Did not activate
U103926,2025-09-08,organic,Android,Tier 2,25-34,True,2025-09-10,False,,False,Browser,0.467,0.38,Low-touch browsers
U103927,2025-10-01,referral,Android,Metro,25-34,True,2025-10-14,False,,False,Browser,0.155,0.384,Low-touch browsers
U103928,2025-09-09,referral,Android,Tier 1,25-34,True,2025-09-18,False,,False,Browser,0.412,0.404,Casual dippers
U103929,2025-11-21,organic,Android,Metro,25-34,True,2025-11-25,True,2025-12-01,True,Voter,0.172,0.404,Casual dippers
U103930,2025-10-21,influencer,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.495,,Did not activate
U103931,2025-09-25,referral,Android,Tier 3,18-24,True,2025-10-02,True,2025-10-03,True,Voter,0.36,0.465,Active voters
U103932,2025-10-02,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.326,,Did not activate
U103933,2025-09-08,social_ads,iOS,Tier 2,35-44,True,2025-09-21,False,,False,Browser,0.561,0.398,Casual dippers
U103934,2025-11-11,social_ads,Android,Metro,25-34,True,2025-11-18,False,,False,Browser,0.373,0.374,Low-touch browsers
U103935,2025-09-26,app_store,iOS,Tier 1,18-24,True,2025-09-30,False,,False,Browser,0.184,0.332,Low-touch browsers
U103936,2025-09-30,app_store,iOS,Tier 2,45+,True,2025-10-07,True,2025-10-13,True,Voter,0.247,0.385,Active voters
U103937,2025-09-07,app_store,Web,Metro,45+,True,2025-09-07,False,,False,Browser,0.47,0.249,Casual dippers
U103938,2025-10-18,influencer,Android,Metro,25-34,True,2025-10-31,False,,False,Browser,0.213,0.284,Low-touch browsers
U103939,2025-09-09,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.45,,Did not activate
U103940,2025-11-01,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.357,,Did not activate
U103941,2025-09-21,referral,Android,Tier 3,25-34,True,2025-09-30,True,2025-10-04,True,Voter,0.614,0.435,Power creators
U103942,2025-09-29,influencer,Android,Metro,45+,True,2025-10-06,True,2025-10-07,True,Creator,0.823,0.597,Power creators
U103943,2025-09-26,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.702,,Did not activate
U103944,2025-09-29,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.456,,Did not activate
U103945,2025-10-17,organic,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.514,,Did not activate
U103946,2025-10-02,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.329,,Did not activate
U103947,2025-10-31,organic,Android,Metro,45+,True,2025-11-06,True,2025-11-08,True,Voter,0.383,0.435,Active voters
U103948,2025-11-13,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.356,,Did not activate
U103949,2025-09-09,referral,Android,Metro,18-24,True,2025-09-14,True,2025-09-20,True,Creator,0.818,0.393,Power creators
U103950,2025-09-18,referral,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.36,,Did not activate
U103951,2025-10-04,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.402,,Did not activate
U103952,2025-09-28,referral,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.355,,Did not activate
U103953,2025-11-20,organic,Android,Metro,18-24,True,2025-11-27,False,,False,Browser,0.196,0.365,Low-touch browsers
U103954,2025-10-27,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.365,,Did not activate
U103955,2025-10-07,influencer,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.733,,Did not activate
U103956,2025-10-09,app_store,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.337,,Did not activate
U103957,2025-09-30,app_store,Android,Tier 1,45+,True,2025-10-06,True,2025-10-07,True,Voter,0.364,0.637,Active voters
U103958,2025-09-19,referral,iOS,Metro,18-24,True,2025-09-28,True,2025-10-02,True,Voter,0.262,0.852,Active voters
U103959,2025-10-03,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.591,,Did not activate
U103960,2025-10-12,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.385,,Did not activate
U103961,2025-10-02,organic,Android,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.042,,Did not activate
U103962,2025-10-04,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.356,,Did not activate
U103963,2025-11-14,app_store,iOS,Tier 1,45+,True,2025-11-16,False,,False,Browser,0.45,0.276,Casual dippers
